funcid,dim,milestone,error
20,30,1,3.496869e+03
20,30,2,3.416499e+03
20,30,3,3.410457e+03
20,30,5,3.376161e+03
20,30,10,3.371809e+03
20,30,20,3.371809e+03
20,30,30,3.367935e+03
20,30,40,3.367935e+03
20,30,50,3.367935e+03
20,30,60,3.367935e+03
20,30,70,3.367935e+03
20,30,80,3.367935e+03
20,30,90,3.367935e+03
20,30,100,3.367935e+03
