funcid,dim,milestone,error
25,30,1,6.745541e+03
25,30,2,6.617889e+03
25,30,3,6.617889e+03
25,30,5,6.586118e+03
25,30,10,6.551040e+03
25,30,20,6.534332e+03
25,30,30,6.427309e+03
25,30,40,6.427309e+03
25,30,50,6.427309e+03
25,30,60,6.427309e+03
25,30,70,6.427309e+03
25,30,80,6.427309e+03
25,30,90,6.427309e+03
25,30,100,6.427309e+03
