funcid,dim,milestone,error
8,50,1,9.131640e+02
8,50,2,9.037332e+02
8,50,3,9.034655e+02
8,50,5,9.020672e+02
8,50,10,9.000158e+02
8,50,20,8.972484e+02
8,50,30,8.972484e+02
8,50,40,8.959415e+02
8,50,50,8.921845e+02
8,50,60,8.921845e+02
8,50,70,8.921845e+02
8,50,80,8.921845e+02
8,50,90,8.921845e+02
8,50,100,8.921845e+02
