funcid,dim,milestone,error
18,30,1,4.736259e+09
18,30,2,4.705737e+09
18,30,3,4.705737e+09
18,30,5,4.671479e+09
18,30,10,4.635686e+09
18,30,20,4.635686e+09
18,30,30,4.635686e+09
18,30,40,4.635686e+09
18,30,50,4.635686e+09
18,30,60,4.635686e+09
18,30,70,4.635686e+09
18,30,80,4.635686e+09
18,30,90,4.635686e+09
18,30,100,4.635686e+09
