funcid,dim,milestone,error
21,30,1,1.136054e+03
21,30,2,1.125536e+03
21,30,3,1.125536e+03
21,30,5,1.120119e+03
21,30,10,1.120092e+03
21,30,20,1.119951e+03
21,30,30,1.119951e+03
21,30,40,1.119951e+03
21,30,50,1.119951e+03
21,30,60,1.119446e+03
21,30,70,1.114094e+03
21,30,80,1.114094e+03
21,30,90,1.114094e+03
21,30,100,1.114094e+03
