funcid,dim,milestone,error
10,10,1,5.050977e+03
10,10,2,5.037519e+03
10,10,3,5.003105e+03
10,10,5,5.003105e+03
10,10,10,4.954828e+03
10,10,20,4.954828e+03
10,10,30,4.954828e+03
10,10,40,4.954828e+03
10,10,50,4.954828e+03
10,10,60,4.954828e+03
10,10,70,4.954828e+03
10,10,80,4.954828e+03
10,10,90,4.954828e+03
10,10,100,4.954828e+03
