funcid,dim,milestone,error
14,50,1,1.470791e+09
14,50,2,1.452950e+09
14,50,3,1.452950e+09
14,50,5,1.452950e+09
14,50,10,1.447185e+09
14,50,20,1.443679e+09
14,50,30,1.439526e+09
14,50,40,1.439526e+09
14,50,50,1.438469e+09
14,50,60,1.438469e+09
14,50,70,1.438469e+09
14,50,80,1.438469e+09
14,50,90,1.438469e+09
14,50,100,1.438469e+09
