funcid,dim,milestone,error
3,50,1,1.898256e+14
3,50,2,1.636479e+14
3,50,3,1.585008e+14
3,50,5,1.585008e+14
3,50,10,1.584808e+14
3,50,20,1.518907e+14
3,50,30,1.518907e+14
3,50,40,1.518907e+14
3,50,50,1.518907e+14
3,50,60,1.518907e+14
3,50,70,1.518907e+14
3,50,80,1.518907e+14
3,50,90,1.518907e+14
3,50,100,1.518907e+14
