funcid,dim,milestone,error
17,50,1,1.771966e+05
17,50,2,1.730033e+05
17,50,3,1.728695e+05
17,50,5,1.716236e+05
17,50,10,1.680795e+05
17,50,20,1.597647e+05
17,50,30,1.597647e+05
17,50,40,1.597647e+05
17,50,50,1.597647e+05
17,50,60,1.597647e+05
17,50,70,1.597647e+05
17,50,80,1.585643e+05
17,50,90,1.579990e+05
17,50,100,1.579990e+05
