funcid,dim,milestone,error
5,10,1,2.205358e+02
5,10,2,2.198212e+02
5,10,3,2.198212e+02
5,10,5,2.180819e+02
5,10,10,2.156552e+02
5,10,20,2.156552e+02
5,10,30,2.156552e+02
5,10,40,2.156552e+02
5,10,50,2.156552e+02
5,10,60,2.156552e+02
5,10,70,2.156552e+02
5,10,80,2.156552e+02
5,10,90,2.156552e+02
5,10,100,2.156552e+02
