funcid,dim,milestone,error
11,50,1,2.063835e+06
11,50,2,1.567390e+06
11,50,3,1.523938e+06
11,50,5,1.523938e+06
11,50,10,7.597572e+05
11,50,20,7.597572e+05
11,50,30,7.597572e+05
11,50,40,7.597572e+05
11,50,50,7.597572e+05
11,50,60,7.597572e+05
11,50,70,7.597572e+05
11,50,80,7.597572e+05
11,50,90,7.597572e+05
11,50,100,7.597572e+05
