funcid,dim,milestone,error
12,50,1,1.432856e+11
12,50,2,1.422800e+11
12,50,3,1.421853e+11
12,50,5,1.421853e+11
12,50,10,1.417670e+11
12,50,20,1.417670e+11
12,50,30,1.417670e+11
12,50,40,1.417670e+11
12,50,50,1.417345e+11
12,50,60,1.417345e+11
12,50,70,1.417345e+11
12,50,80,1.417345e+11
12,50,90,1.417345e+11
12,50,100,1.417345e+11
