funcid,dim,milestone,error
7,50,1,1.516065e+03
7,50,2,1.493364e+03
7,50,3,1.493139e+03
7,50,5,1.486713e+03
7,50,10,1.470390e+03
7,50,20,1.470390e+03
7,50,30,1.470390e+03
7,50,40,1.470390e+03
7,50,50,1.470090e+03
7,50,60,1.470090e+03
7,50,70,1.470090e+03
7,50,80,1.470090e+03
7,50,90,1.470090e+03
7,50,100,1.470090e+03
