funcid,dim,milestone,error
28,30,1,7.448291e+03
28,30,2,7.376001e+03
28,30,3,7.376001e+03
28,30,5,7.353009e+03
28,30,10,7.321291e+03
28,30,20,7.321291e+03
28,30,30,7.312854e+03
28,30,40,7.294497e+03
28,30,50,7.294497e+03
28,30,60,7.294497e+03
28,30,70,7.284671e+03
28,30,80,7.284671e+03
28,30,90,7.281883e+03
28,30,100,7.281883e+03
