funcid,dim,milestone,error
4,50,1,5.690631e+04
4,50,2,5.655788e+04
4,50,3,5.655788e+04
4,50,5,5.654395e+04
4,50,10,5.651536e+04
4,50,20,5.651320e+04
4,50,30,5.650684e+04
4,50,40,5.650684e+04
4,50,50,5.650684e+04
4,50,60,5.650684e+04
4,50,70,5.650684e+04
4,50,80,5.650684e+04
4,50,90,5.648149e+04
4,50,100,5.648149e+04
