funcid,dim,milestone,error
28,50,1,1.753544e+04
28,50,2,1.737661e+04
28,50,3,1.735862e+04
28,50,5,1.735862e+04
28,50,10,1.735643e+04
28,50,20,1.733505e+04
28,50,30,1.733505e+04
28,50,40,1.733505e+04
28,50,50,1.733505e+04
28,50,60,1.733505e+04
28,50,70,1.733505e+04
28,50,80,1.733505e+04
28,50,90,1.733505e+04
28,50,100,1.733505e+04
