funcid,dim,milestone,error
9,10,1,3.354271e+03
9,10,2,3.354271e+03
9,10,3,3.354271e+03
9,10,5,3.354271e+03
9,10,10,3.354271e+03
9,10,20,3.354271e+03
9,10,30,3.354271e+03
9,10,40,3.322330e+03
9,10,50,3.322330e+03
9,10,60,3.322330e+03
9,10,70,3.322330e+03
9,10,80,3.304472e+03
9,10,90,3.304472e+03
9,10,100,3.304472e+03
