funcid,dim,milestone,error
24,10,1,9.895391e+02
24,10,2,9.892982e+02
24,10,3,9.888592e+02
24,10,5,9.888592e+02
24,10,10,9.888592e+02
24,10,20,9.888592e+02
24,10,30,9.885792e+02
24,10,40,9.885792e+02
24,10,50,9.884196e+02
24,10,60,9.884196e+02
24,10,70,9.884196e+02
24,10,80,9.884196e+02
24,10,90,9.878681e+02
24,10,100,9.878681e+02
