funcid,dim,milestone,error
7,30,1,9.605016e+02
7,30,2,9.250881e+02
7,30,3,9.250881e+02
7,30,5,9.227259e+02
7,30,10,9.227259e+02
7,30,20,9.224397e+02
7,30,30,9.208097e+02
7,30,40,9.193751e+02
7,30,50,9.192266e+02
7,30,60,9.192266e+02
7,30,70,9.192266e+02
7,30,80,9.189904e+02
7,30,90,9.184916e+02
7,30,100,9.184916e+02
