funcid,dim,milestone,error
10,50,1,2.083898e+04
10,50,2,2.039904e+04
10,50,3,2.035489e+04
10,50,5,2.035489e+04
10,50,10,2.034539e+04
10,50,20,2.033823e+04
10,50,30,2.033823e+04
10,50,40,2.028265e+04
10,50,50,2.028265e+04
10,50,60,2.028265e+04
10,50,70,2.028265e+04
10,50,80,2.028265e+04
10,50,90,2.028265e+04
10,50,100,2.028265e+04
