funcid,dim,milestone,error
21,30,1,1.136054e+03
21,30,2,1.125808e+03
21,30,3,1.125808e+03
21,30,5,1.125379e+03
21,30,10,1.124654e+03
21,30,20,1.124654e+03
21,30,30,1.124519e+03
21,30,40,1.124519e+03
21,30,50,1.124519e+03
21,30,60,1.124519e+03
21,30,70,1.124519e+03
21,30,80,1.124424e+03
21,30,90,1.124424e+03
21,30,100,1.123227e+03
