funcid,dim,milestone,error
16,50,1,2.310660e+04
16,50,2,2.283414e+04
16,50,3,2.281835e+04
16,50,5,2.281835e+04
16,50,10,2.281335e+04
16,50,20,2.279319e+04
16,50,30,2.279319e+04
16,50,40,2.279319e+04
16,50,50,2.279319e+04
16,50,60,2.279319e+04
16,50,70,2.279319e+04
16,50,80,2.279132e+04
16,50,90,2.279132e+04
16,50,100,2.279132e+04
