funcid,dim,milestone,error
13,10,1,2.774062e+09
13,10,2,2.771928e+09
13,10,3,2.769416e+09
13,10,5,2.769416e+09
13,10,10,2.768413e+09
13,10,20,2.768413e+09
13,10,30,2.768413e+09
13,10,40,2.768413e+09
13,10,50,2.759469e+09
13,10,60,2.759469e+09
13,10,70,2.759469e+09
13,10,80,2.759469e+09
13,10,90,2.748444e+09
13,10,100,2.748444e+09
