funcid,dim,milestone,error
8,50,1,9.131640e+02
8,50,2,9.029840e+02
8,50,3,9.029479e+02
8,50,5,9.029479e+02
8,50,10,9.020998e+02
8,50,20,8.999264e+02
8,50,30,8.999264e+02
8,50,40,8.999264e+02
8,50,50,8.987145e+02
8,50,60,8.987145e+02
8,50,70,8.987145e+02
8,50,80,8.987145e+02
8,50,90,8.987145e+02
8,50,100,8.980696e+02
