funcid,dim,milestone,error
16,10,1,1.818183e+03
16,10,2,1.815797e+03
16,10,3,1.814541e+03
16,10,5,1.814541e+03
16,10,10,1.814541e+03
16,10,20,1.814541e+03
16,10,30,1.814090e+03
16,10,40,1.814090e+03
16,10,50,1.803946e+03
16,10,60,1.803946e+03
16,10,70,1.803946e+03
16,10,80,1.803946e+03
16,10,90,1.803946e+03
16,10,100,1.803946e+03
