funcid,dim,milestone,error
19,50,1,1.403234e+10
19,50,2,1.377283e+10
19,50,3,1.374656e+10
19,50,5,1.374656e+10
19,50,10,1.374544e+10
19,50,20,1.374479e+10
19,50,30,1.372710e+10
19,50,40,1.372710e+10
19,50,50,1.372710e+10
19,50,60,1.372710e+10
19,50,70,1.371991e+10
19,50,80,1.371991e+10
19,50,90,1.371991e+10
19,50,100,1.371991e+10
