funcid,dim,milestone,error
18,10,1,1.429310e+10
18,10,2,1.429008e+10
18,10,3,1.429008e+10
18,10,5,1.428897e+10
18,10,10,1.428792e+10
18,10,20,1.428619e+10
18,10,30,1.428619e+10
18,10,40,1.428089e+10
18,10,50,1.423389e+10
18,10,60,1.423389e+10
18,10,70,1.423389e+10
18,10,80,1.423389e+10
18,10,90,1.423389e+10
18,10,100,1.423389e+10
