funcid,dim,milestone,error
4,10,1,5.452595e+03
4,10,2,5.450770e+03
4,10,3,5.450770e+03
4,10,5,5.449423e+03
4,10,10,5.442911e+03
4,10,20,5.440479e+03
4,10,30,5.440479e+03
4,10,40,5.440479e+03
4,10,50,5.440479e+03
4,10,60,5.440479e+03
4,10,70,5.440479e+03
4,10,80,5.440479e+03
4,10,90,5.440479e+03
4,10,100,5.440479e+03
