funcid,dim,milestone,error
11,50,1,2.063835e+06
11,50,2,1.565136e+06
11,50,3,1.530591e+06
11,50,5,1.508181e+06
11,50,10,1.493861e+06
11,50,20,1.493861e+06
11,50,30,1.493861e+06
11,50,40,1.493861e+06
11,50,50,1.493861e+06
11,50,60,1.486252e+06
11,50,70,1.486252e+06
11,50,80,1.486252e+06
11,50,90,1.486252e+06
11,50,100,1.486252e+06
