funcid,dim,milestone,error
28,10,1,1.696904e+03
28,10,2,1.695658e+03
28,10,3,1.693615e+03
28,10,5,1.693615e+03
28,10,10,1.692781e+03
28,10,20,1.692781e+03
28,10,30,1.692781e+03
28,10,40,1.692781e+03
28,10,50,1.692781e+03
28,10,60,1.692781e+03
28,10,70,1.692115e+03
28,10,80,1.692115e+03
28,10,90,1.687416e+03
28,10,100,1.687416e+03
