funcid,dim,milestone,error
9,50,1,8.012135e+04
9,50,2,6.232340e+04
9,50,3,6.106090e+04
9,50,5,6.106090e+04
9,50,10,6.079779e+04
9,50,20,6.038228e+04
9,50,30,5.876066e+04
9,50,40,5.876066e+04
9,50,50,5.876066e+04
9,50,60,5.876066e+04
9,50,70,5.876066e+04
9,50,80,5.876066e+04
9,50,90,5.876066e+04
9,50,100,5.876066e+04
