funcid,dim,milestone,error
18,50,1,2.132364e+09
18,50,2,1.999120e+09
18,50,3,1.999120e+09
18,50,5,1.999120e+09
18,50,10,1.998767e+09
18,50,20,1.996675e+09
18,50,30,1.996675e+09
18,50,40,1.988798e+09
18,50,50,1.988798e+09
18,50,60,1.988798e+09
18,50,70,1.988798e+09
18,50,80,1.988798e+09
18,50,90,1.988798e+09
18,50,100,1.988798e+09
