funcid,dim,milestone,error
14,50,1,1.470791e+09
14,50,2,1.454518e+09
14,50,3,1.453304e+09
14,50,5,1.452859e+09
14,50,10,1.451961e+09
14,50,20,1.450835e+09
14,50,30,1.450237e+09
14,50,40,1.450237e+09
14,50,50,1.450237e+09
14,50,60,1.450237e+09
14,50,70,1.450237e+09
14,50,80,1.450237e+09
14,50,90,1.450237e+09
14,50,100,1.450237e+09
