funcid,dim,milestone,error
5,50,1,8.729949e+02
5,50,2,8.614914e+02
5,50,3,8.603170e+02
5,50,5,8.603170e+02
5,50,10,8.594558e+02
5,50,20,8.573323e+02
5,50,30,8.573323e+02
5,50,40,8.573323e+02
5,50,50,8.573323e+02
5,50,60,8.573323e+02
5,50,70,8.573323e+02
5,50,80,8.573323e+02
5,50,90,8.573323e+02
5,50,100,8.573323e+02
