funcid,dim,milestone,error
28,30,1,7.448291e+03
28,30,2,7.381582e+03
28,30,3,7.381582e+03
28,30,5,7.377156e+03
28,30,10,7.376478e+03
28,30,20,7.371538e+03
28,30,30,7.371538e+03
28,30,40,7.371538e+03
28,30,50,7.371538e+03
28,30,60,7.371538e+03
28,30,70,7.371538e+03
28,30,80,7.368994e+03
28,30,90,7.368994e+03
28,30,100,7.368994e+03
