funcid,dim,milestone,error
6,50,1,1.486442e+02
6,50,2,1.446084e+02
6,50,3,1.439222e+02
6,50,5,1.435918e+02
6,50,10,1.426371e+02
6,50,20,1.426371e+02
6,50,30,1.426371e+02
6,50,40,1.426371e+02
6,50,50,1.426371e+02
6,50,60,1.426371e+02
6,50,70,1.426371e+02
6,50,80,1.426371e+02
6,50,90,1.422632e+02
6,50,100,1.422632e+02
