funcid,dim,milestone,error
25,10,1,2.311216e+03
25,10,2,2.311216e+03
25,10,3,2.311216e+03
25,10,5,2.308363e+03
25,10,10,2.308363e+03
25,10,20,2.308363e+03
25,10,30,2.308363e+03
25,10,40,2.308363e+03
25,10,50,2.308254e+03
25,10,60,2.307966e+03
25,10,70,2.307966e+03
25,10,80,2.307966e+03
25,10,90,2.306749e+03
25,10,100,2.306230e+03
