funcid,dim,milestone,error
15,10,1,7.144894e+08
15,10,2,7.131508e+08
15,10,3,7.131508e+08
15,10,5,7.128258e+08
15,10,10,7.128258e+08
15,10,20,7.124704e+08
15,10,30,7.124704e+08
15,10,40,7.124704e+08
15,10,50,7.040140e+08
15,10,60,7.040140e+08
15,10,70,7.040140e+08
15,10,80,6.825519e+08
15,10,90,6.825519e+08
15,10,100,6.825519e+08
