funcid,dim,milestone,error
13,10,1,2.771237e+09
13,10,2,2.770958e+09
13,10,3,2.769892e+09
13,10,5,2.769892e+09
13,10,10,2.769072e+09
13,10,20,2.769072e+09
13,10,30,2.769072e+09
13,10,40,2.769072e+09
13,10,50,2.738172e+09
13,10,60,2.738172e+09
13,10,70,2.738172e+09
13,10,80,2.738172e+09
13,10,90,2.738172e+09
13,10,100,2.738172e+09
