funcid,dim,milestone,error
10,10,1,5.057137e+03
10,10,2,5.057137e+03
10,10,3,5.057137e+03
10,10,5,5.053972e+03
10,10,10,5.050595e+03
10,10,20,5.050595e+03
10,10,30,5.050595e+03
10,10,40,5.050595e+03
10,10,50,5.001985e+03
10,10,60,5.001985e+03
10,10,70,5.001985e+03
10,10,80,5.001985e+03
10,10,90,5.001985e+03
10,10,100,5.001985e+03
