funcid,dim,milestone,error
14,10,1,2.147868e+09
14,10,2,2.146950e+09
14,10,3,2.146884e+09
14,10,5,2.146618e+09
14,10,10,2.146541e+09
14,10,20,2.145850e+09
14,10,30,2.145850e+09
14,10,40,2.145850e+09
14,10,50,2.127748e+09
14,10,60,2.127748e+09
14,10,70,2.127748e+09
14,10,80,2.127748e+09
14,10,90,2.127748e+09
14,10,100,2.127748e+09
