funcid,dim,milestone,error
10,30,1,1.029647e+04
10,30,2,1.010259e+04
10,30,3,1.010259e+04
10,30,5,1.010148e+04
10,30,10,1.009647e+04
10,30,20,1.008683e+04
10,30,30,1.007901e+04
10,30,40,1.006750e+04
10,30,50,1.006750e+04
10,30,60,1.006750e+04
10,30,70,1.005800e+04
10,30,80,1.005800e+04
10,30,90,1.005800e+04
10,30,100,1.005800e+04
