funcid,dim,milestone,error
17,10,1,1.563262e+03
17,10,2,1.558019e+03
17,10,3,1.558019e+03
17,10,5,1.557007e+03
17,10,10,1.556224e+03
17,10,20,1.556224e+03
17,10,30,1.556224e+03
17,10,40,1.555747e+03
17,10,50,1.550290e+03
17,10,60,1.550290e+03
17,10,70,1.550290e+03
17,10,80,1.550290e+03
17,10,90,1.550290e+03
17,10,100,1.550290e+03
