funcid,dim,milestone,error
28,50,1,1.753544e+04
28,50,2,1.737387e+04
28,50,3,1.733905e+04
28,50,5,1.733905e+04
28,50,10,1.732058e+04
28,50,20,1.730068e+04
28,50,30,1.730068e+04
28,50,40,1.730068e+04
28,50,50,1.730068e+04
28,50,60,1.729435e+04
28,50,70,1.729435e+04
28,50,80,1.729350e+04
28,50,90,1.728388e+04
28,50,100,1.728388e+04
