funcid,dim,milestone,error
5,50,1,8.729949e+02
5,50,2,8.603130e+02
5,50,3,8.589508e+02
5,50,5,8.589508e+02
5,50,10,8.555885e+02
5,50,20,8.555885e+02
5,50,30,8.503922e+02
5,50,40,8.503922e+02
5,50,50,8.491463e+02
5,50,60,8.491463e+02
5,50,70,8.491463e+02
5,50,80,8.491463e+02
5,50,90,8.491463e+02
5,50,100,8.491463e+02
