funcid,dim,milestone,error
19,30,1,6.647938e+09
19,30,2,6.585518e+09
19,30,3,6.585518e+09
19,30,5,6.489601e+09
19,30,10,6.366682e+09
19,30,20,6.313961e+09
19,30,30,6.313961e+09
19,30,40,6.313961e+09
19,30,50,6.313961e+09
19,30,60,6.313961e+09
19,30,70,6.313961e+09
19,30,80,6.313961e+09
19,30,90,6.313961e+09
19,30,100,6.313961e+09
