funcid,dim,milestone,error
23,10,1,2.024218e+03
23,10,2,2.012513e+03
23,10,3,2.002622e+03
23,10,5,1.984752e+03
23,10,10,1.984752e+03
23,10,20,1.984752e+03
23,10,30,1.984752e+03
23,10,40,1.984752e+03
23,10,50,1.984752e+03
23,10,60,1.984752e+03
23,10,70,1.984752e+03
23,10,80,1.984752e+03
23,10,90,1.984752e+03
23,10,100,1.984752e+03
