funcid,dim,milestone,error
16,50,1,2.310660e+04
16,50,2,2.283045e+04
16,50,3,2.283045e+04
16,50,5,2.283045e+04
16,50,10,2.272395e+04
16,50,20,2.269168e+04
16,50,30,2.267436e+04
16,50,40,2.267436e+04
16,50,50,2.264904e+04
16,50,60,2.264904e+04
16,50,70,2.264904e+04
16,50,80,2.264029e+04
16,50,90,2.264029e+04
16,50,100,2.264029e+04
