funcid,dim,milestone,error
1,10,1,2.986662e+10
1,10,2,2.986116e+10
1,10,3,2.974333e+10
1,10,5,2.974333e+10
1,10,10,2.955305e+10
1,10,20,2.955305e+10
1,10,30,2.955305e+10
1,10,40,2.955305e+10
1,10,50,2.955305e+10
1,10,60,2.955305e+10
1,10,70,2.955305e+10
1,10,80,2.955305e+10
1,10,90,2.955305e+10
1,10,100,2.955305e+10
