funcid,dim,milestone,error
2,50,1,1.919229e+88
2,50,2,5.278095e+87
2,50,3,5.278095e+87
2,50,5,5.278095e+87
2,50,10,3.156751e+87
2,50,20,2.903785e+87
2,50,30,2.903785e+87
2,50,40,2.903785e+87
2,50,50,2.903758e+87
2,50,60,2.903758e+87
2,50,70,2.734496e+87
2,50,80,2.734445e+87
2,50,90,2.734445e+87
2,50,100,2.720187e+87
