funcid,dim,milestone,error
10,30,1,1.029647e+04
10,30,2,1.012363e+04
10,30,3,1.012363e+04
10,30,5,1.008639e+04
10,30,10,1.007238e+04
10,30,20,9.781194e+03
10,30,30,9.781194e+03
10,30,40,9.770880e+03
10,30,50,9.765409e+03
10,30,60,9.765409e+03
10,30,70,9.726571e+03
10,30,80,9.726571e+03
10,30,90,9.726571e+03
10,30,100,9.726571e+03
