funcid,dim,milestone,error
27,50,1,1.657884e+04
27,50,2,1.640957e+04
27,50,3,1.640957e+04
27,50,5,1.640957e+04
27,50,10,1.639528e+04
27,50,20,1.625955e+04
27,50,30,1.625955e+04
27,50,40,1.625024e+04
27,50,50,1.620290e+04
27,50,60,1.620290e+04
27,50,70,1.620290e+04
27,50,80,1.620290e+04
27,50,90,1.620290e+04
27,50,100,1.620290e+04
