funcid,dim,milestone,error
7,30,1,9.605016e+02
7,30,2,9.230003e+02
7,30,3,9.230003e+02
7,30,5,9.212593e+02
7,30,10,9.194802e+02
7,30,20,9.152143e+02
7,30,30,9.145310e+02
7,30,40,9.145310e+02
7,30,50,9.145310e+02
7,30,60,9.145310e+02
7,30,70,9.145310e+02
7,30,80,9.058916e+02
7,30,90,9.058916e+02
7,30,100,9.058916e+02
