funcid,dim,milestone,error
17,50,1,1.771966e+05
17,50,2,1.727173e+05
17,50,3,1.708412e+05
17,50,5,1.704274e+05
17,50,10,1.673746e+05
17,50,20,1.645018e+05
17,50,30,1.645018e+05
17,50,40,1.645018e+05
17,50,50,1.632809e+05
17,50,60,1.625942e+05
17,50,70,1.625942e+05
17,50,80,1.625942e+05
17,50,90,1.625942e+05
17,50,100,1.625942e+05
