funcid,dim,milestone,error
23,30,1,5.760650e+03
23,30,2,5.633493e+03
23,30,3,5.633493e+03
23,30,5,5.615895e+03
23,30,10,5.575902e+03
23,30,20,5.513787e+03
23,30,30,5.495078e+03
23,30,40,5.465953e+03
23,30,50,5.465953e+03
23,30,60,5.465953e+03
23,30,70,5.465953e+03
23,30,80,5.459006e+03
23,30,90,5.459006e+03
23,30,100,5.459006e+03
