funcid,dim,milestone,error
23,50,1,7.392869e+03
23,50,2,7.340356e+03
23,50,3,7.320079e+03
23,50,5,7.308644e+03
23,50,10,7.308644e+03
23,50,20,7.308644e+03
23,50,30,7.308644e+03
23,50,40,7.308644e+03
23,50,50,7.307194e+03
23,50,60,7.307194e+03
23,50,70,7.307194e+03
23,50,80,7.307194e+03
23,50,90,7.307194e+03
23,50,100,7.307194e+03
