funcid,dim,milestone,error
12,30,1,2.948819e+10
12,30,2,2.914830e+10
12,30,3,2.914830e+10
12,30,5,2.908450e+10
12,30,10,2.907950e+10
12,30,20,2.907283e+10
12,30,30,2.907283e+10
12,30,40,2.905497e+10
12,30,50,2.902697e+10
12,30,60,2.902652e+10
12,30,70,2.897000e+10
12,30,80,2.896863e+10
12,30,90,2.896863e+10
12,30,100,2.896863e+10
