funcid,dim,milestone,error
21,50,1,2.253264e+03
21,50,2,2.222855e+03
21,50,3,2.220681e+03
21,50,5,2.220681e+03
21,50,10,2.206381e+03
21,50,20,2.206381e+03
21,50,30,2.206381e+03
21,50,40,2.205824e+03
21,50,50,2.204566e+03
21,50,60,2.204459e+03
21,50,70,2.204137e+03
21,50,80,2.204137e+03
21,50,90,2.204137e+03
21,50,100,2.204137e+03
