funcid,dim,milestone,error
13,10,1,2.769922e+09
13,10,2,2.737948e+09
13,10,3,2.737948e+09
13,10,5,2.725086e+09
13,10,10,2.725086e+09
13,10,20,2.725086e+09
13,10,30,2.725086e+09
13,10,40,2.725086e+09
13,10,50,2.725086e+09
13,10,60,2.725086e+09
13,10,70,2.725086e+09
13,10,80,2.725086e+09
13,10,90,2.725086e+09
13,10,100,2.725086e+09
