funcid,dim,milestone,error
4,50,1,5.690631e+04
4,50,2,5.655518e+04
4,50,3,5.655518e+04
4,50,5,5.654891e+04
4,50,10,5.633040e+04
4,50,20,5.617758e+04
4,50,30,5.605286e+04
4,50,40,5.605286e+04
4,50,50,5.601476e+04
4,50,60,5.601476e+04
4,50,70,5.601476e+04
4,50,80,5.601476e+04
4,50,90,5.601476e+04
4,50,100,5.601476e+04
