funcid,dim,milestone,error
22,30,1,1.105325e+04
22,30,2,1.096385e+04
22,30,3,1.096385e+04
22,30,5,1.089910e+04
22,30,10,1.089910e+04
22,30,20,1.089910e+04
22,30,30,1.089254e+04
22,30,40,1.089254e+04
22,30,50,1.089254e+04
22,30,60,1.089254e+04
22,30,70,1.089254e+04
22,30,80,1.089254e+04
22,30,90,1.089254e+04
22,30,100,1.089254e+04
